frame,gps_longitude,gps_latitude,gps_azimuth
164,36.177796,120.487684,195.409347
165,36.177796,120.487684,195.410072
166,36.177796,120.487684,195.410072
167,36.177796,120.487684,195.411978
168,36.177796,120.487684,195.411978
169,36.177796,120.487684,195.411978
170,36.177796,120.487684,195.411978
171,36.177796,120.487684,195.409948
172,36.177796,120.487684,195.409948
173,36.177796,120.487684,195.408647
174,36.177796,120.487684,195.408647
175,36.177796,120.487684,195.408647
176,36.177796,120.487684,195.408647
177,36.177796,120.487684,195.410024
178,36.177796,120.487684,195.410024
179,36.177796,120.487684,195.410533
180,36.177796,120.487684,195.410533
181,36.177796,120.487684,195.409252
182,36.177796,120.487684,195.409252
183,36.177796,120.487684,195.408940
184,36.177796,120.487684,195.408940
185,36.177796,120.487684,195.408663
186,36.177796,120.487684,195.408663
187,36.177796,120.487684,195.408663
188,36.177796,120.487684,195.408663
189,36.177796,120.487684,195.412145
190,36.177796,120.487684,195.412145
191,36.177796,120.487684,195.409461
192,36.177796,120.487684,195.409461
193,36.177796,120.487684,195.409461
194,36.177796,120.487684,195.409461
195,36.177796,120.487684,195.411185
196,36.177796,120.487684,195.411185
197,36.177796,120.487684,195.413464
198,36.177796,120.487684,195.413464
199,36.177796,120.487684,195.413386
200,36.177796,120.487684,195.413386
201,36.177796,120.487684,195.413386
202,36.177796,120.487684,195.413386
203,36.177796,120.487684,195.413099
204,36.177796,120.487684,195.413099
205,36.177796,120.487684,195.413099
206,36.177796,120.487684,195.413099
207,36.177796,120.487684,195.414043
208,36.177796,120.487684,195.414043
209,36.177796,120.487684,195.414586
210,36.177796,120.487684,195.414586
211,36.177796,120.487684,195.414326
212,36.177796,120.487684,195.414326
213,36.177796,120.487684,195.414562
214,36.177796,120.487684,195.414562
215,36.177796,120.487684,195.415088
216,36.177796,120.487684,195.415088
217,36.177796,120.487684,195.415088
218,36.177796,120.487684,195.415088
219,36.177796,120.487684,195.415530
220,36.177796,120.487684,195.415530
221,36.177796,120.487684,195.413265
222,36.177796,120.487684,195.413265
223,36.177796,120.487684,195.413265
224,36.177796,120.487684,195.413265
225,36.177796,120.487684,195.415392
226,36.177796,120.487684,195.415392
227,36.177796,120.487684,195.417130
228,36.177796,120.487684,195.417130
229,36.177796,120.487684,195.417130
230,36.177796,120.487684,195.417130
231,36.177796,120.487684,195.416430
232,36.177796,120.487684,195.416430
233,36.177796,120.487684,195.415601
234,36.177796,120.487684,195.415601
235,36.177796,120.487684,195.415601
236,36.177796,120.487684,195.415601
237,36.177796,120.487684,195.414416
238,36.177796,120.487684,195.414416
239,36.177796,120.487684,195.414809
240,36.177796,120.487684,195.414809
241,36.177796,120.487684,195.413653
242,36.177796,120.487684,195.413653
243,36.177796,120.487684,195.412955
244,36.177796,120.487684,195.412955
245,36.177796,120.487684,195.413906
246,36.177796,120.487684,195.413906
247,36.177796,120.487684,195.413906
248,36.177796,120.487684,195.413906
249,36.177796,120.487684,195.415649
250,36.177796,120.487684,195.415649
251,36.177796,120.487684,195.415649
252,36.177796,120.487684,195.415649
253,36.177796,120.487684,195.413722
254,36.177796,120.487684,195.413722
255,36.177796,120.487684,195.413596
256,36.177796,120.487684,195.413596
257,36.177796,120.487684,195.413596
258,36.177796,120.487684,195.413596
259,36.177796,120.487684,195.412679
260,36.177796,120.487684,195.412679
261,36.177796,120.487684,195.410375
262,36.177796,120.487684,195.410375
263,36.177796,120.487684,195.410375
264,36.177796,120.487684,195.410375
265,36.177796,120.487684,195.408587
266,36.177796,120.487684,195.408587
267,36.177796,120.487684,195.410016
268,36.177796,120.487684,195.410016
269,36.177796,120.487684,195.410016
270,36.177796,120.487684,195.410016
271,36.177796,120.487684,195.409811
272,36.177796,120.487684,195.409811
273,36.177796,120.487684,195.410086
274,36.177796,120.487684,195.410086
275,36.177796,120.487684,195.410086
276,36.177796,120.487684,195.410086
277,36.177796,120.487684,195.410275
278,36.177796,120.487684,195.410275
279,36.177796,120.487684,195.409958
280,36.177796,120.487684,195.409958
281,36.177796,120.487684,195.410703
282,36.177796,120.487684,195.412010
283,36.177796,120.487684,195.412010
284,36.177796,120.487684,195.412010
285,36.177796,120.487684,195.413211
286,36.177796,120.487684,195.413211
287,36.177796,120.487684,195.413211
288,36.177796,120.487684,195.413211
289,36.177796,120.487684,195.414005
290,36.177796,120.487684,195.414005
291,36.177796,120.487684,195.410053
292,36.177796,120.487684,195.410053
293,36.177796,120.487684,195.410053
294,36.177796,120.487684,195.410053
295,36.177796,120.487684,195.409260
296,36.177796,120.487684,195.409260
297,36.177796,120.487684,195.411143
298,36.177796,120.487684,195.411143
299,36.177796,120.487684,195.410942
300,36.177796,120.487684,195.410942
301,36.177796,120.487684,195.410286
302,36.177796,120.487684,195.410286
303,36.177796,120.487684,195.411435
304,36.177796,120.487684,195.411435
305,36.177796,120.487684,195.411435
306,36.177796,120.487684,195.411435
307,36.177796,120.487684,195.411981
308,36.177796,120.487684,195.411981
309,36.177796,120.487684,195.415311
310,36.177796,120.487684,195.415311
311,36.177796,120.487684,195.416272
312,36.177796,120.487684,195.416272
313,36.177796,120.487684,195.416556
314,36.177796,120.487684,195.416556
315,36.177796,120.487684,195.415559
316,36.177796,120.487684,195.415559
317,36.177796,120.487684,195.415559
318,36.177796,120.487684,195.415559
319,36.177796,120.487684,195.415424
320,36.177796,120.487684,195.415424
321,36.177796,120.487684,195.413114
322,36.177796,120.487684,195.413114
323,36.177796,120.487684,195.413114
324,36.177796,120.487684,195.413114
325,36.177796,120.487684,195.415358
326,36.177796,120.487684,195.415358
327,36.177796,120.487684,195.420416
328,36.177796,120.487684,195.420416
329,36.177796,120.487684,195.420416
330,36.177796,120.487684,195.420416
331,36.177796,120.487684,195.421991
332,36.177796,120.487684,195.421861
333,36.177796,120.487684,195.421861
334,36.177796,120.487684,195.421861
335,36.177796,120.487684,195.421861
336,36.177796,120.487684,195.421861
337,36.177796,120.487684,195.420618
338,36.177796,120.487684,195.420618
339,36.177796,120.487684,195.417696
340,36.177796,120.487684,195.417696
341,36.177796,120.487684,195.413456
342,36.177796,120.487684,195.413456
343,36.177796,120.487684,195.412991
344,36.177796,120.487684,195.412991
345,36.177796,120.487684,195.411864
346,36.177796,120.487684,195.411864
347,36.177796,120.487684,195.411864
348,36.177796,120.487684,195.411864
349,36.177796,120.487684,195.412176
350,36.177796,120.487684,195.412176
351,36.177796,120.487684,195.412853
352,36.177796,120.487684,195.412853
353,36.177796,120.487684,195.412853
354,36.177796,120.487684,195.412853
355,36.177796,120.487684,195.415588
356,36.177796,120.487684,195.415588
357,36.177796,120.487684,195.412436
358,36.177796,120.487684,195.412436
359,36.177796,120.487684,195.412436
360,36.177796,120.487684,195.412436
361,36.177796,120.487684,195.412073
362,36.177796,120.487684,195.412073
363,36.177796,120.487684,195.411295
364,36.177796,120.487684,195.411295
365,36.177796,120.487684,195.411295
366,36.177796,120.487684,195.411295
367,36.177796,120.487684,195.409979
368,36.177796,120.487684,195.409979
369,36.177796,120.487684,195.409979
370,36.177796,120.487684,195.409979
371,36.177796,120.487684,195.408624
372,36.177796,120.487684,195.408624
373,36.177796,120.487684,195.409812
374,36.177796,120.487684,195.409812
375,36.177796,120.487684,195.409812
376,36.177796,120.487684,195.409812
377,36.177796,120.487684,195.410742
378,36.177796,120.487684,195.410742
379,36.177796,120.487684,195.415800
380,36.177796,120.487684,195.415800
381,36.177796,120.487684,195.413904
382,36.177796,120.487684,195.413904
383,36.177796,120.487684,195.414161
384,36.177796,120.487684,195.414161
385,36.177796,120.487684,195.414378
386,36.177796,120.487684,195.414378
387,36.177796,120.487684,195.414378
388,36.177796,120.487684,195.414378
389,36.177796,120.487684,195.413504
390,36.177796,120.487684,195.413504
391,36.177796,120.487684,195.410950
392,36.177796,120.487684,195.410950
393,36.177796,120.487684,195.410950
394,36.177796,120.487684,195.410950
395,36.177796,120.487684,195.412551
396,36.177796,120.487684,195.412551
397,36.177796,120.487684,195.414409
398,36.177796,120.487684,195.414409
399,36.177796,120.487684,195.416201
400,36.177796,120.487684,195.416201
401,36.177796,120.487684,195.416518
402,36.177796,120.487684,195.416518
403,36.177796,120.487684,195.418775
404,36.177796,120.487684,195.418775
405,36.177796,120.487684,195.418775
406,36.177796,120.487684,195.418775
407,36.177796,120.487684,195.420914
408,36.177796,120.487684,195.420914
409,36.177796,120.487684,195.420716
410,36.177796,120.487684,195.420716
411,36.177796,120.487684,195.420260
412,36.177796,120.487684,195.420260
413,36.177796,120.487684,195.420337
414,36.177796,120.487684,195.420337
415,36.177796,120.487684,195.419918
