frame,gps_longitude,gps_latitude,gps_azimuth
338,36.177773,120.487686,181.526039
339,36.177773,120.487686,181.526039
340,36.177773,120.487686,181.526039
341,36.177773,120.487686,181.525321
342,36.177773,120.487686,181.524803
343,36.177773,120.487686,181.524803
344,36.177773,120.487686,181.524803
345,36.177773,120.487686,181.524803
346,36.177773,120.487686,181.522466
347,36.177773,120.487686,181.522466
348,36.177773,120.487686,181.522301
349,36.177773,120.487686,181.522301
350,36.177773,120.487686,181.522301
351,36.177773,120.487686,181.522301
352,36.177773,120.487686,181.522117
353,36.177773,120.487686,181.522117
354,36.177773,120.487686,181.522117
355,36.177773,120.487686,181.520754
356,36.177773,120.487686,181.520926
357,36.177773,120.487686,181.520926
358,36.177773,120.487686,181.520926
359,36.177773,120.487686,181.520348
360,36.177773,120.487686,181.520291
361,36.177773,120.487686,181.520291
362,36.177773,120.487686,181.520291
363,36.177773,120.487686,181.520291
364,36.177773,120.487686,181.520291
365,36.177773,120.487686,181.520184
366,36.177773,120.487686,181.518948
367,36.177773,120.487686,181.518948
368,36.177773,120.487686,181.518948
369,36.177773,120.487686,181.518948
370,36.177773,120.487686,181.516637
371,36.177773,120.487686,181.516637
372,36.177773,120.487686,181.516637
373,36.177773,120.487686,181.515324
374,36.177773,120.487686,181.515324
375,36.177773,120.487686,181.515324
376,36.177773,120.487686,181.515324
377,36.177773,120.487686,181.514142
378,36.177773,120.487686,181.514142
379,36.177773,120.487686,181.514707
380,36.177773,120.487686,181.514707
381,36.177773,120.487686,181.514707
382,36.177773,120.487686,181.515738
383,36.177773,120.487686,181.515738
384,36.177773,120.487686,181.513922
385,36.177773,120.487686,181.513922
386,36.177773,120.487686,181.513922
387,36.177773,120.487686,181.513922
388,36.177773,120.487686,181.513922
389,36.177773,120.487686,181.513922
390,36.177773,120.487686,181.514669
391,36.177773,120.487686,181.514669
392,36.177773,120.487686,181.514669
393,36.177773,120.487686,181.514669
394,36.177773,120.487686,181.509870
395,36.177773,120.487686,181.509870
396,36.177773,120.487686,181.509777
397,36.177773,120.487686,181.509777
398,36.177773,120.487686,181.509777
399,36.177773,120.487686,181.509777
400,36.177773,120.487686,181.509158
401,36.177773,120.487686,181.509158
402,36.177773,120.487686,181.507990
403,36.177773,120.487686,181.507990
404,36.177773,120.487686,181.507990
405,36.177773,120.487686,181.507990
406,36.177773,120.487686,181.507990
407,36.177773,120.487686,181.505955
