frame,gps_longitude,gps_latitude,gps_azimuth
305,36.177757,120.487685,185.216162
306,36.177757,120.487685,185.217349
307,36.177757,120.487685,185.217349
308,36.177757,120.487685,185.217349
309,36.177757,120.487685,185.217349
310,36.177757,120.487685,185.219924
311,36.177757,120.487685,185.219924
312,36.177757,120.487685,185.221691
313,36.177757,120.487685,185.221691
314,36.177757,120.487685,185.222924
315,36.177757,120.487685,185.222924
316,36.177757,120.487685,185.222924
317,36.177757,120.487685,185.222924
318,36.177757,120.487685,185.221911
319,36.177757,120.487685,185.221911
320,36.177757,120.487685,185.221911
321,36.177757,120.487685,185.221911
322,36.177757,120.487685,185.222080
323,36.177757,120.487685,185.222080
324,36.177757,120.487685,185.222080
325,36.177757,120.487685,185.222080
326,36.177757,120.487685,185.223014
327,36.177757,120.487685,185.223014
328,36.177757,120.487685,185.223014
329,36.177757,120.487685,185.223014
330,36.177757,120.487685,185.219443
331,36.177757,120.487685,185.219443
332,36.177757,120.487685,185.219443
333,36.177757,120.487685,185.219443
334,36.177757,120.487685,185.218486
335,36.177757,120.487685,185.218486
336,36.177757,120.487685,185.216011
337,36.177757,120.487685,185.216011
338,36.177757,120.487685,185.216011
339,36.177757,120.487685,185.216011
340,36.177757,120.487685,185.212924
341,36.177757,120.487685,185.212924
342,36.177757,120.487685,185.208881
343,36.177757,120.487685,185.208881
344,36.177757,120.487685,185.207346
345,36.177757,120.487685,185.207346
346,36.177757,120.487685,185.206305
347,36.177757,120.487685,185.206305
348,36.177757,120.487685,185.206325
349,36.177757,120.487685,185.206325
350,36.177757,120.487685,185.206325
351,36.177757,120.487685,185.206325
352,36.177757,120.487685,185.203987
353,36.177757,120.487685,185.203987
354,36.177757,120.487685,185.208952
355,36.177757,120.487685,185.208952
356,36.177757,120.487685,185.207930
357,36.177757,120.487685,185.207930
358,36.177757,120.487685,185.207519
359,36.177757,120.487685,185.207519
360,36.177757,120.487685,185.209068
361,36.177757,120.487685,185.209068
362,36.177757,120.487685,185.210084
